"","date","daily_vaccines"
"82","2024-10-20","[[0.004306, 0.004306],[0.003738, 0.003738],[0.002147, 0.002147],[0.004609, 0.004609],[0.00411, 0.00411]]"
"83","2024-10-21","[[0.004312, 0.004312],[0.003735, 0.003735],[0.002145, 0.002145],[0.004599, 0.004599],[0.004136, 0.004136]]"
"84","2024-10-22","[[0.004317, 0.004317],[0.003731, 0.003731],[0.002143, 0.002143],[0.004583, 0.004583],[0.004162, 0.004162]]"
"85","2024-10-23","[[0.004321, 0.004321],[0.003725, 0.003725],[0.002138, 0.002138],[0.004561, 0.004561],[0.004186, 0.004186]]"
"86","2024-10-24","[[0.004323, 0.004323],[0.003718, 0.003718],[0.002133, 0.002133],[0.004534, 0.004534],[0.004208, 0.004208]]"
"87","2024-10-25","[[0.004323, 0.004323],[0.003708, 0.003708],[0.002126, 0.002126],[0.004502, 0.004502],[0.004229, 0.004229]]"
"88","2024-10-26","[[0.004321, 0.004321],[0.003697, 0.003697],[0.002117, 0.002117],[0.004464, 0.004464],[0.004248, 0.004248]]"
"89","2024-10-27","[[0.004318, 0.004318],[0.003685, 0.003685],[0.002108, 0.002108],[0.004422, 0.004422],[0.004266, 0.004266]]"
"90","2024-10-28","[[0.004314, 0.004314],[0.003671, 0.003671],[0.002096, 0.002096],[0.004375, 0.004375],[0.004282, 0.004282]]"
"91","2024-10-29","[[0.004307, 0.004307],[0.003655, 0.003655],[0.002084, 0.002084],[0.004323, 0.004323],[0.004296, 0.004296]]"
"92","2024-10-30","[[0.004299, 0.004299],[0.003638, 0.003638],[0.00207, 0.00207],[0.004268, 0.004268],[0.004309, 0.004309]]"
"93","2024-10-31","[[0.00429, 0.00429],[0.003619, 0.003619],[0.002055, 0.002055],[0.004208, 0.004208],[0.00432, 0.00432]]"
"94","2024-11-01","[[0.004278, 0.004278],[0.003599, 0.003599],[0.002039, 0.002039],[0.004144, 0.004144],[0.004329, 0.004329]]"
"95","2024-11-02","[[0.004266, 0.004266],[0.003577, 0.003577],[0.002022, 0.002022],[0.004077, 0.004077],[0.004336, 0.004336]]"
"96","2024-11-03","[[0.004251, 0.004251],[0.003554, 0.003554],[0.002004, 0.002004],[0.004006, 0.004006],[0.004342, 0.004342]]"
"97","2024-11-04","[[0.004235, 0.004235],[0.003529, 0.003529],[0.001984, 0.001984],[0.003933, 0.003933],[0.004346, 0.004346]]"
"98","2024-11-05","[[0.004218, 0.004218],[0.003503, 0.003503],[0.001964, 0.001964],[0.003856, 0.003856],[0.004348, 0.004348]]"
"99","2024-11-06","[[0.004199, 0.004199],[0.003476, 0.003476],[0.001942, 0.001942],[0.003778, 0.003778],[0.004349, 0.004349]]"
"100","2024-11-07","[[0.004179, 0.004179],[0.003448, 0.003448],[0.00192, 0.00192],[0.003697, 0.003697],[0.004347, 0.004347]]"
"101","2024-11-08","[[0.004157, 0.004157],[0.003418, 0.003418],[0.001896, 0.001896],[0.003615, 0.003615],[0.004344, 0.004344]]"
"102","2024-11-09","[[0.004134, 0.004134],[0.003387, 0.003387],[0.001872, 0.001872],[0.003531, 0.003531],[0.004339, 0.004339]]"
"103","2024-11-10","[[0.004109, 0.004109],[0.003355, 0.003355],[0.001847, 0.001847],[0.003445, 0.003445],[0.004333, 0.004333]]"
"104","2024-11-11","[[0.004083, 0.004083],[0.003322, 0.003322],[0.001822, 0.001822],[0.003359, 0.003359],[0.004325, 0.004325]]"
"105","2024-11-12","[[0.004056, 0.004056],[0.003288, 0.003288],[0.001795, 0.001795],[0.003272, 0.003272],[0.004314, 0.004314]]"
"106","2024-11-13","[[0.004028, 0.004028],[0.003253, 0.003253],[0.001768, 0.001768],[0.003184, 0.003184],[0.004303, 0.004303]]"
"107","2024-11-14","[[0.003998, 0.003998],[0.003217, 0.003217],[0.001741, 0.001741],[0.003096, 0.003096],[0.004289, 0.004289]]"
"108","2024-11-15","[[0.003967, 0.003967],[0.003181, 0.003181],[0.001713, 0.001713],[0.003008, 0.003008],[0.004274, 0.004274]]"
"109","2024-11-16","[[0.003935, 0.003935],[0.003143, 0.003143],[0.001684, 0.001684],[0.00292, 0.00292],[0.004257, 0.004257]]"
"110","2024-11-17","[[0.003902, 0.003902],[0.003105, 0.003105],[0.001656, 0.001656],[0.002833, 0.002833],[0.004239, 0.004239]]"
"111","2024-11-18","[[0.003868, 0.003868],[0.003066, 0.003066],[0.001626, 0.001626],[0.002746, 0.002746],[0.004219, 0.004219]]"
"112","2024-11-19","[[0.003833, 0.003833],[0.003026, 0.003026],[0.001597, 0.001597],[0.00266, 0.00266],[0.004197, 0.004197]]"
"113","2024-11-20","[[0.003797, 0.003797],[0.002986, 0.002986],[0.001567, 0.001567],[0.002575, 0.002575],[0.004174, 0.004174]]"
"114","2024-11-21","[[0.00376, 0.00376],[0.002945, 0.002945],[0.001537, 0.001537],[0.00249, 0.00249],[0.004149, 0.004149]]"
"115","2024-11-22","[[0.003722, 0.003722],[0.002904, 0.002904],[0.001507, 0.001507],[0.002407, 0.002407],[0.004123, 0.004123]]"
"116","2024-11-23","[[0.003683, 0.003683],[0.002862, 0.002862],[0.001477, 0.001477],[0.002325, 0.002325],[0.004095, 0.004095]]"
"117","2024-11-24","[[0.003644, 0.003644],[0.00282, 0.00282],[0.001447, 0.001447],[0.002245, 0.002245],[0.004067, 0.004067]]"
"118","2024-11-25","[[0.003604, 0.003604],[0.002778, 0.002778],[0.001416, 0.001416],[0.002166, 0.002166],[0.004036, 0.004036]]"
"119","2024-11-26","[[0.003563, 0.003563],[0.002735, 0.002735],[0.001386, 0.001386],[0.002089, 0.002089],[0.004005, 0.004005]]"
"120","2024-11-27","[[0.003521, 0.003521],[0.002692, 0.002692],[0.001356, 0.001356],[0.002013, 0.002013],[0.003972, 0.003972]]"
"121","2024-11-28","[[0.003479, 0.003479],[0.002649, 0.002649],[0.001326, 0.001326],[0.001939, 0.001939],[0.003938, 0.003938]]"
"122","2024-11-29","[[0.003436, 0.003436],[0.002606, 0.002606],[0.001296, 0.001296],[0.001867, 0.001867],[0.003903, 0.003903]]"
"123","2024-11-30","[[0.003393, 0.003393],[0.002562, 0.002562],[0.001266, 0.001266],[0.001796, 0.001796],[0.003867, 0.003867]]"
"124","2024-12-01","[[0.003349, 0.003349],[0.002519, 0.002519],[0.001236, 0.001236],[0.001728, 0.001728],[0.003829, 0.003829]]"
"125","2024-12-02","[[0.003305, 0.003305],[0.002475, 0.002475],[0.001207, 0.001207],[0.001661, 0.001661],[0.003791, 0.003791]]"
"126","2024-12-03","[[0.003261, 0.003261],[0.002432, 0.002432],[0.001178, 0.001178],[0.001596, 0.001596],[0.003752, 0.003752]]"
"127","2024-12-04","[[0.003216, 0.003216],[0.002388, 0.002388],[0.001149, 0.001149],[0.001533, 0.001533],[0.003712, 0.003712]]"
"128","2024-12-05","[[0.003171, 0.003171],[0.002345, 0.002345],[0.001121, 0.001121],[0.001472, 0.001472],[0.003671, 0.003671]]"
"129","2024-12-06","[[0.003126, 0.003126],[0.002302, 0.002302],[0.001092, 0.001092],[0.001413, 0.001413],[0.003629, 0.003629]]"
"130","2024-12-07","[[0.00308, 0.00308],[0.002259, 0.002259],[0.001064, 0.001064],[0.001355, 0.001355],[0.003587, 0.003587]]"
"131","2024-12-08","[[0.003035, 0.003035],[0.002216, 0.002216],[0.001037, 0.001037],[0.0013, 0.0013],[0.003543, 0.003543]]"
"132","2024-12-09","[[0.002989, 0.002989],[0.002173, 0.002173],[0.00101, 0.00101],[0.001246, 0.001246],[0.0035, 0.0035]]"
"133","2024-12-10","[[0.002943, 0.002943],[0.002131, 0.002131],[0.000983, 0.000983],[0.001194, 0.001194],[0.003455, 0.003455]]"
"134","2024-12-11","[[0.002897, 0.002897],[0.002089, 0.002089],[0.000957, 0.000957],[0.001144, 0.001144],[0.00341, 0.00341]]"
"135","2024-12-12","[[0.002851, 0.002851],[0.002047, 0.002047],[0.000931, 0.000931],[0.001096, 0.001096],[0.003365, 0.003365]]"
"136","2024-12-13","[[0.002805, 0.002805],[0.002005, 0.002005],[0.000905, 0.000905],[0.001049, 0.001049],[0.003319, 0.003319]]"
"137","2024-12-14","[[0.002759, 0.002759],[0.001964, 0.001964],[0.00088, 0.00088],[0.001005, 0.001005],[0.003272, 0.003272]]"
"138","2024-12-15","[[0.002714, 0.002714],[0.001923, 0.001923],[0.000856, 0.000856],[0.000961, 0.000961],[0.003226, 0.003226]]"
"139","2024-12-16","[[0.002668, 0.002668],[0.001883, 0.001883],[0.000832, 0.000832],[0.00092, 0.00092],[0.003179, 0.003179]]"
"140","2024-12-17","[[0.002623, 0.002623],[0.001843, 0.001843],[0.000808, 0.000808],[0.00088, 0.00088],[0.003132, 0.003132]]"
"141","2024-12-18","[[0.002577, 0.002577],[0.001804, 0.001804],[0.000785, 0.000785],[0.000841, 0.000841],[0.003084, 0.003084]]"
"142","2024-12-19","[[0.002532, 0.002532],[0.001765, 0.001765],[0.000762, 0.000762],[0.000804, 0.000804],[0.003037, 0.003037]]"
"143","2024-12-20","[[0.002487, 0.002487],[0.001726, 0.001726],[0.00074, 0.00074],[0.000769, 0.000769],[0.002989, 0.002989]]"
"144","2024-12-21","[[0.002443, 0.002443],[0.001688, 0.001688],[0.000718, 0.000718],[0.000735, 0.000735],[0.002941, 0.002941]]"
"145","2024-12-22","[[0.002398, 0.002398],[0.001651, 0.001651],[0.000697, 0.000697],[0.000702, 0.000702],[0.002894, 0.002894]]"
"146","2024-12-23","[[0.002354, 0.002354],[0.001614, 0.001614],[0.000676, 0.000676],[0.000671, 0.000671],[0.002846, 0.002846]]"
"147","2024-12-24","[[0.002311, 0.002311],[0.001577, 0.001577],[0.000656, 0.000656],[0.000641, 0.000641],[0.002798, 0.002798]]"
"148","2024-12-25","[[0.002267, 0.002267],[0.001541, 0.001541],[0.000636, 0.000636],[0.000612, 0.000612],[0.00275, 0.00275]]"
"149","2024-12-26","[[0.002224, 0.002224],[0.001506, 0.001506],[0.000617, 0.000617],[0.000584, 0.000584],[0.002703, 0.002703]]"
"150","2024-12-27","[[0.002182, 0.002182],[0.001471, 0.001471],[0.000598, 0.000598],[0.000558, 0.000558],[0.002655, 0.002655]]"
"151","2024-12-28","[[0.00214, 0.00214],[0.001436, 0.001436],[0.00058, 0.00058],[0.000532, 0.000532],[0.002608, 0.002608]]"
"152","2024-12-29","[[0.002098, 0.002098],[0.001402, 0.001402],[0.000562, 0.000562],[0.000508, 0.000508],[0.002561, 0.002561]]"
"153","2024-12-30","[[0.002057, 0.002057],[0.001369, 0.001369],[0.000544, 0.000544],[0.000485, 0.000485],[0.002515, 0.002515]]"
"154","2024-12-31","[[0.002016, 0.002016],[0.001337, 0.001337],[0.000527, 0.000527],[0.000463, 0.000463],[0.002468, 0.002468]]"
"155","2025-01-01","[[0.001975, 0.001975],[0.001304, 0.001304],[0.000511, 0.000511],[0.000441, 0.000441],[0.002422, 0.002422]]"
"156","2025-01-02","[[0.001935, 0.001935],[0.001273, 0.001273],[0.000495, 0.000495],[0.000421, 0.000421],[0.002376, 0.002376]]"
"157","2025-01-03","[[0.001896, 0.001896],[0.001242, 0.001242],[0.000479, 0.000479],[0.000402, 0.000402],[0.002331, 0.002331]]"
"158","2025-01-04","[[0.001857, 0.001857],[0.001211, 0.001211],[0.000464, 0.000464],[0.000383, 0.000383],[0.002285, 0.002285]]"
"159","2025-01-05","[[0.001819, 0.001819],[0.001182, 0.001182],[0.000449, 0.000449],[0.000365, 0.000365],[0.002241, 0.002241]]"
"160","2025-01-06","[[0.001781, 0.001781],[0.001152, 0.001152],[0.000434, 0.000434],[0.000348, 0.000348],[0.002196, 0.002196]]"
"161","2025-01-07","[[0.001743, 0.001743],[0.001124, 0.001124],[0.00042, 0.00042],[0.000332, 0.000332],[0.002152, 0.002152]]"
"162","2025-01-08","[[0.001706, 0.001706],[0.001096, 0.001096],[0.000407, 0.000407],[0.000317, 0.000317],[0.002109, 0.002109]]"
"163","2025-01-09","[[0.00167, 0.00167],[0.001068, 0.001068],[0.000394, 0.000394],[0.000302, 0.000302],[0.002066, 0.002066]]"
"164","2025-01-10","[[0.001634, 0.001634],[0.001041, 0.001041],[0.000381, 0.000381],[0.000288, 0.000288],[0.002024, 0.002024]]"
"165","2025-01-11","[[0.001599, 0.001599],[0.001014, 0.001014],[0.000368, 0.000368],[0.000274, 0.000274],[0.001982, 0.001982]]"
"166","2025-01-12","[[0.001564, 0.001564],[0.000989, 0.000989],[0.000356, 0.000356],[0.000261, 0.000261],[0.00194, 0.00194]]"
"167","2025-01-13","[[0.00153, 0.00153],[0.000963, 0.000963],[0.000344, 0.000344],[0.000249, 0.000249],[0.001899, 0.001899]]"
"168","2025-01-14","[[0.001496, 0.001496],[0.000938, 0.000938],[0.000333, 0.000333],[0.000237, 0.000237],[0.001859, 0.001859]]"
"169","2025-01-15","[[0.001463, 0.001463],[0.000914, 0.000914],[0.000322, 0.000322],[0.000226, 0.000226],[0.001819, 0.001819]]"
"170","2025-01-16","[[0.00143, 0.00143],[0.00089, 0.00089],[0.000311, 0.000311],[0.000215, 0.000215],[0.001779, 0.001779]]"
"171","2025-01-17","[[0.001398, 0.001398],[0.000867, 0.000867],[0.000301, 0.000301],[0.000205, 0.000205],[0.001741, 0.001741]]"
"172","2025-01-18","[[0.001367, 0.001367],[0.000844, 0.000844],[0.000291, 0.000291],[0.000196, 0.000196],[0.001703, 0.001703]]"
"173","2025-01-19","[[0.001336, 0.001336],[0.000822, 0.000822],[0.000281, 0.000281],[0.000186, 0.000186],[0.001665, 0.001665]]"
"174","2025-01-20","[[0.001306, 0.001306],[0.0008, 0.0008],[0.000272, 0.000272],[0.000177, 0.000177],[0.001628, 0.001628]]"
"175","2025-01-21","[[0.001276, 0.001276],[0.000779, 0.000779],[0.000262, 0.000262],[0.000169, 0.000169],[0.001591, 0.001591]]"
"176","2025-01-22","[[0.001247, 0.001247],[0.000758, 0.000758],[0.000254, 0.000254],[0.000161, 0.000161],[0.001555, 0.001555]]"
"177","2025-01-23","[[0.001218, 0.001218],[0.000738, 0.000738],[0.000245, 0.000245],[0.000153, 0.000153],[0.00152, 0.00152]]"
"178","2025-01-24","[[0.00119, 0.00119],[0.000718, 0.000718],[0.000237, 0.000237],[0.000146, 0.000146],[0.001486, 0.001486]]"
"179","2025-01-25","[[0.001162, 0.001162],[0.000699, 0.000699],[0.000229, 0.000229],[0.000139, 0.000139],[0.001451, 0.001451]]"
"180","2025-01-26","[[0.001135, 0.001135],[0.00068, 0.00068],[0.000221, 0.000221],[0.000132, 0.000132],[0.001418, 0.001418]]"
"181","2025-01-27","[[0.001108, 0.001108],[0.000662, 0.000662],[0.000213, 0.000213],[0.000126, 0.000126],[0.001385, 0.001385]]"
"182","2025-01-28","[[0.001082, 0.001082],[0.000644, 0.000644],[0.000206, 0.000206],[0.00012, 0.00012],[0.001353, 0.001353]]"
"183","2025-01-29","[[0.001056, 0.001056],[0.000627, 0.000627],[0.000199, 0.000199],[0.000114, 0.000114],[0.001321, 0.001321]]"
"184","2025-01-30","[[0.001031, 0.001031],[0.000609, 0.000609],[0.000192, 0.000192],[0.000109, 0.000109],[0.00129, 0.00129]]"
"185","2025-01-31","[[0.001007, 0.001007],[0.000593, 0.000593],[0.000185, 0.000185],[0.000104, 0.000104],[0.001259, 0.001259]]"
"186","2025-02-01","[[0.000983, 0.000983],[0.000577, 0.000577],[0.000179, 0.000179],[0.000099, 0.000099],[0.001229, 0.001229]]"
"187","2025-02-02","[[0.000959, 0.000959],[0.000561, 0.000561],[0.000173, 0.000173],[0.000094, 0.000094],[0.0012, 0.0012]]"
"188","2025-02-03","[[0.000936, 0.000936],[0.000545, 0.000545],[0.000167, 0.000167],[0.00009, 0.00009],[0.001171, 0.001171]]"
